GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
5998,Arkansas (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,203313,209446,215694,213182,206742
5998,Arkansas (Metropolitan Portion),,By industry,,,,,
5998,Arkansas (Metropolitan Portion),70,  Farm employment,18590,17896,17701,19117,19223
5998,Arkansas (Metropolitan Portion),80,  Nonfarm employment,1077915,1093298,1109894,1114584,1076290
5998,Arkansas (Metropolitan Portion),90,    Private nonfarm employment,924623,940295,957460,963190,926747
5998,Arkansas (Metropolitan Portion),100,"      Forestry, fishing, and related activities",4352,4433,4531,4338,(D)
5998,Arkansas (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",8092,6716,5148,4673,4440
5998,Arkansas (Metropolitan Portion),300,      Utilities,4536,4411,4474,4618,4666
5998,Arkansas (Metropolitan Portion),400,      Construction,60463,"61,950 E",63279,64658,64747
5998,Arkansas (Metropolitan Portion),500,      Manufacturing,86017,87428,88651,89561,86809
5998,Arkansas (Metropolitan Portion),600,      Wholesale trade,38551,39393,40113,40140,39187
5998,Arkansas (Metropolitan Portion),700,      Retail trade,116324,116828,115576,112695,110443
5998,Arkansas (Metropolitan Portion),800,      Transportation and warehousing,"49,061 E","49,413 E",52077,55100,53405
5998,Arkansas (Metropolitan Portion),900,      Information,12919,"12,878 E",11081,10997,11703
5998,Arkansas (Metropolitan Portion),1000,      Finance and insurance,"43,842 E",44297,46614,"46,478 E","47,058 E"
5998,Arkansas (Metropolitan Portion),1100,      Real estate and rental and leasing,42765,"44,217 E",46335,44974,44558
5998,Arkansas (Metropolitan Portion),1200,"      Professional, scientific, and technical services",53986,55348,57657,58408,55980
5998,Arkansas (Metropolitan Portion),1300,      Management of companies and enterprises,34290,33805,33793,32779,32648
5998,Arkansas (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,68673,71128,73381,73155,68654
5998,Arkansas (Metropolitan Portion),1500,      Educational services,16296,16915,17421,"18,082 E",16909
5998,Arkansas (Metropolitan Portion),1600,      Health care and social assistance,127456,131407,134083,"136,034 E",132920
5998,Arkansas (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",16885,17540,18155,18343,15689
5998,Arkansas (Metropolitan Portion),1800,      Accommodation and food services,81229,82910,84065,85988,74895
5998,Arkansas (Metropolitan Portion),1900,      Other services (except government and government enterprises),58769,58750,61026,61286,57721
5998,Arkansas (Metropolitan Portion),2000,    Government and government enterprises,153292,153003,152434,151394,149543
5998,Arkansas (Metropolitan Portion),2001,      Federal civilian,15879,15683,15833,16001,16624
5998,Arkansas (Metropolitan Portion),2002,      Military,12078,11925,11439,11101,11121
5998,Arkansas (Metropolitan Portion),2010,      State and local,125335,125395,125162,124292,121798
5998,Arkansas (Metropolitan Portion),2011,        State government,61658,"61,620 E",60766,59742,58840
5998,Arkansas (Metropolitan Portion),2012,        Local government,63677,"63,445 E",64396,64550,62958
5999,Arkansas (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
5999,Arkansas (Nonmetropolitan Portion) *,10,Total employment (number of jobs),533193,529851,531326,531138,513330
5999,Arkansas (Nonmetropolitan Portion) *,,By type,,,,,
5999,Arkansas (Nonmetropolitan Portion) *,20,  Wage and salary employment,400555,398500,399305,401856,387409
5999,Arkansas (Nonmetropolitan Portion) *,40,  Proprietors employment,132638,131351,132021,129282,125921
5999,Arkansas (Nonmetropolitan Portion) *,50,    Farm proprietors employment,26020,25432,25368,25248,25172
5999,Arkansas (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,106618,105919,106653,104034,100749
5999,Arkansas (Nonmetropolitan Portion) *,,By industry,,,,,
5999,Arkansas (Nonmetropolitan Portion) *,70,  Farm employment,36344,34970,34588,37419,37626
5999,Arkansas (Nonmetropolitan Portion) *,80,  Nonfarm employment,496849,494881,496738,493719,475704
5999,Arkansas (Nonmetropolitan Portion) *,90,    Private nonfarm employment,420791,419948,421848,419479,403191
5999,Arkansas (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",10160,10055,10230,10066,(D)
5999,Arkansas (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",7663,6520,5438,4820,4495
5999,Arkansas (Nonmetropolitan Portion) *,300,      Utilities,3640,3570,3590,3513,3500
5999,Arkansas (Nonmetropolitan Portion) *,400,      Construction,28189,"25,808 E",27362,27597,27304
5999,Arkansas (Nonmetropolitan Portion) *,500,      Manufacturing,74955,76009,77707,78267,73422
5999,Arkansas (Nonmetropolitan Portion) *,600,      Wholesale trade,11907,11796,11590,11505,11170
5999,Arkansas (Nonmetropolitan Portion) *,700,      Retail trade,57025,56175,55205,53806,54125
5999,Arkansas (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),(D),20443,20782,20272
5999,Arkansas (Nonmetropolitan Portion) *,900,      Information,3386,(D),3253,3141,2904
5999,Arkansas (Nonmetropolitan Portion) *,1000,      Finance and insurance,"16,446 E",16319,16918,"15,937 E","16,203 E"
5999,Arkansas (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,15087,"14,673 E",15571,14616,14516
5999,Arkansas (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",11797,11966,12009,11811,11825
5999,Arkansas (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,2999,2798,3115,2976,2890
5999,Arkansas (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,21678,22425,22136,22944,21941
5999,Arkansas (Nonmetropolitan Portion) *,1500,      Educational services,6322,6163,6191,(D),6042
5999,Arkansas (Nonmetropolitan Portion) *,1600,      Health care and social assistance,60697,61981,62370,(D),58781
5999,Arkansas (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",4463,4457,4607,4419,3789
5999,Arkansas (Nonmetropolitan Portion) *,1800,      Accommodation and food services,31096,31533,31933,32528,29684
5999,Arkansas (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),32353,31446,32180,32064,30242
5999,Arkansas (Nonmetropolitan Portion) *,2000,    Government and government enterprises,76058,74933,74890,74240,72513
5999,Arkansas (Nonmetropolitan Portion) *,2001,      Federal civilian,4437,4409,4314,4347,4650
5999,Arkansas (Nonmetropolitan Portion) *,2002,      Military,4784,4710,4477,4322,4150
5999,Arkansas (Nonmetropolitan Portion) *,2010,      State and local,66837,65814,66099,65571,63713
5999,Arkansas (Nonmetropolitan Portion) *,2011,        State government,21604,"20,202 E",20694,20543,19468
5999,Arkansas (Nonmetropolitan Portion) *,2012,        Local government,45233,"44,338 E",45405,45028,44245
6998,California (Metropolitan Portion),,Employment by place of work,,,,,
6998,California (Metropolitan Portion),10,Total employment (number of jobs),22774398,23143099,23667697,23817685,22357514
6998,California (Metropolitan Portion),,By type,,,,,
6998,California (Metropolitan Portion),20,  Wage and salary employment,17333586,17631308,17997792,18310448,17016787
6998,California (Metropolitan Portion),40,  Proprietors employment,5440812,5511791,5669905,5507237,5340727
6998,California (Metropolitan Portion),50,    Farm proprietors employment,49772,48955,48189,48550,48298
6998,California (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,5391040,5462836,5621716,5458687,5292429
6998,California (Metropolitan Portion),,By industry,,,,,
6998,California (Metropolitan Portion),70,  Farm employment,219256,214031,218659,221835,215191
6998,California (Metropolitan Portion),80,  Nonfarm employment,22555142,22929068,23449038,23595850,22142323
6998,California (Metropolitan Portion),90,    Private nonfarm employment,19872324,20213679,20728589,20849229,19484527
6998,California (Metropolitan Portion),100,"      Forestry, fishing, and related activities",239065,240925,244948,245891,234376
6998,California (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","56,591 E","46,719 E",39512,36532,32508
6998,California (Metropolitan Portion),300,      Utilities,62131,59966,58232,58664,60518
6998,California (Metropolitan Portion),400,      Construction,1089354,1120213,1176900,1194368,1159596
6998,California (Metropolitan Portion),500,      Manufacturing,1395332,1400567,1406520,1399930,1338908
6998,California (Metropolitan Portion),600,      Wholesale trade,798807,800876,780918,768660,717508
6998,California (Metropolitan Portion),700,      Retail trade,2034135,2047949,2038656,1994673,1848489
6998,California (Metropolitan Portion),800,      Transportation and warehousing,"879,352 E","1,008,683 E","1,084,191 E","1,157,228 E",1207441
6998,California (Metropolitan Portion),900,      Information,"610,443 E",606550,615568,"625,659 E","591,636 E"
6998,California (Metropolitan Portion),1000,      Finance and insurance,1058448,1051667,1093263,1056585,1052085
6998,California (Metropolitan Portion),1100,      Real estate and rental and leasing,1136136,1163685,1190904,1142648,1111881
6998,California (Metropolitan Portion),1200,"      Professional, scientific, and technical services",1953652,1982752,2058479,2078131,"2,047,976 E"
6998,California (Metropolitan Portion),1300,      Management of companies and enterprises,258395,255539,285187,285144,"272,505 E"
6998,California (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,1482365,1484532,1513582,1521481,1429254
6998,California (Metropolitan Portion),1500,      Educational services,522874,535151,"543,403 E","571,055 E","526,430 E"
6998,California (Metropolitan Portion),1600,      Health care and social assistance,2529123,2603617,"2,666,911 E","2,744,933 E","2,693,279 E"
6998,California (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",628642,645077,666558,660806,485897
6998,California (Metropolitan Portion),1800,      Accommodation and food services,1703175,1757003,1792105,1824424,1387695
6998,California (Metropolitan Portion),1900,      Other services (except government and government enterprises),1377973,1370933,1438314,"1,411,233 E","1,250,613 E"
6998,California (Metropolitan Portion),2000,    Government and government enterprises,2682818,2715389,2720449,2746621,2657796
6998,California (Metropolitan Portion),2001,      Federal civilian,240403,241203,239246,241249,252805
6998,California (Metropolitan Portion),2002,      Military,217593,214995,194085,192119,195016
6998,California (Metropolitan Portion),2010,      State and local,2224822,2259191,2287118,2313253,2209975
6998,California (Metropolitan Portion),2011,        State government,"508,593 E","516,910 E","527,583 E",550712,"537,002 E"
6998,California (Metropolitan Portion),2012,        Local government,"1,684,114 E","1,709,977 E","1,726,793 E",1762541,"1,640,639 E"
6999,California (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
6999,California (Nonmetropolitan Portion) *,10,Total employment (number of jobs),403500,406014,410820,409878,386388
6999,California (Nonmetropolitan Portion) *,,By type,,,,,
6999,California (Nonmetropolitan Portion) *,20,  Wage and salary employment,282227,285515,290591,295011,274891
6999,California (Nonmetropolitan Portion) *,40,  Proprietors employment,121273,120499,120229,114867,111497
6999,California (Nonmetropolitan Portion) *,50,    Farm proprietors employment,9345,9162,9020,9086,9039
6999,California (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,111928,111337,111209,105781,102458
6999,California (Nonmetropolitan Portion) *,,By industry,,,,,
6999,California (Nonmetropolitan Portion) *,70,  Farm employment,16514,16212,16388,16757,16299
6999,California (Nonmetropolitan Portion) *,80,  Nonfarm employment,386986,389802,394432,393121,370089
6999,California (Nonmetropolitan Portion) *,90,    Private nonfarm employment,306257,309207,313338,310810,292247
6999,California (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",9849,10702,11025,11168,10877
6999,California (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),1295,1196,1160
6999,California (Nonmetropolitan Portion) *,300,      Utilities,2199,1890,1847,1867,1922
6999,California (Nonmetropolitan Portion) *,400,      Construction,25284,25297,26307,26072,25918
6999,California (Nonmetropolitan Portion) *,500,      Manufacturing,18488,18401,18262,17949,17095
6999,California (Nonmetropolitan Portion) *,600,      Wholesale trade,6444,6409,6356,6387,6193
6999,California (Nonmetropolitan Portion) *,700,      Retail trade,44093,44120,43586,42677,41118
6999,California (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),(D),(D),(D),8788
6999,California (Nonmetropolitan Portion) *,900,      Information,"3,344 E",3357,3116,(D),"2,510 E"
6999,California (Nonmetropolitan Portion) *,1000,      Finance and insurance,9677,9479,9947,9405,9186
6999,California (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,16939,17367,17667,16594,16280
6999,California (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",19086,19409,19820,19508,(D)
6999,California (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,1387,1287,1399,1535,(D)
6999,California (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,15158,15533,15796,16341,16016
6999,California (Nonmetropolitan Portion) *,1500,      Educational services,4015,3980,(D),(D),(D)
