id,GeoName,Description,2016,2017,2018,2019,2020
17,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,42655,43295,46844,47417,47150
18,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,191138,191925,192879,196728,183237
19,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,68704,70548,69421,75104,70135
20,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,301065,305523,313427,320163,313812
21,Colorado (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",79490,84753,87898,88252,69780
22,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,238652,246942,251876,255755,203687
23,Colorado (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),168360,170945,179635,181576,168144
24,Colorado (Metropolitan Portion),Government and government enterprises Federal civilian,49380,48862,48283,48551,49995
25,Colorado (Metropolitan Portion),Government and government enterprises Military,48952,50385,51239,52966,53741
26,Colorado (Metropolitan Portion),Government and government enterprises State and local State government,104845,107941,110012,114560,115051
27,Colorado (Metropolitan Portion),Government and government enterprises State and local Local government,211459,214790,218774,223868,216766
1,Colorado (Nonmetropolitan Portion) *,Wage and salary employment,316528,323235,327057,330098,309992
2,Colorado (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,19989,20521,20529,20426,20464
3,Colorado (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,131832,133174,135700,128797,126463
4,Colorado (Nonmetropolitan Portion) *,Farm employment,26913,28872,27828,27729,28181
6,Colorado (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",11299,10104,8767,8150,7051
8,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,36594,37013,38931,38613,37941
9,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,13323,14288,14575,14148,13584
11,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,45364,45857,46014,45622,45265
12,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,10166,10406,10568,10719,9905
13,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,4332,4477,4323,4155,3745
14,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,17079,16964,16666,16331,15852
15,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,33015,34733,35934,33447,33646
16,Colorado (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",22053,22617,22903,21832,22365
17,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,2327,2035,2426,2517,2565
19,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,5600,5421,5629,5895,5431
21,Colorado (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",21314,21937,22506,22241,17957
22,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,50858,52409,52978,53427,44387
23,Colorado (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),25342,25280,26014,25811,24140
24,Colorado (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,4777,4729,4627,4563,4749
25,Colorado (Nonmetropolitan Portion) *,Government and government enterprises Military,1705,1709,1687,1712,1656
26,Colorado (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,12608,12642,13069,12822,13251
27,Colorado (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,46289,46519,46842,46828,49338
1,Connecticut (Metropolitan Portion),Wage and salary employment,1680952,1681042,1685389,1684361,1568370
2,Connecticut (Metropolitan Portion),Proprietors employment Farm proprietors employment,4051,4005,3990,3991,3988
3,Connecticut (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,519723,519296,528418,514873,500158
4,Connecticut (Metropolitan Portion),Farm employment,8722,8306,8163,8158,7963
6,Connecticut (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",3289,2592,1920,1711,1474
7,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,6375,5619,5439,5500,5427
8,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,104305,105189,102997,101528,102375
9,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,152451,154917,156047,156845,152897
10,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,66406,66264,65715,63523,59769
11,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,210384,209863,206659,199939,184432
12,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,61620,66712,72673,80043,80177
13,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,38585,37905,37967,37327,34811
14,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,191552,188214,187894,182790,180881
15,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,112887,112044,115493,110646,107336
16,Connecticut (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",158470,158063,158656,156540,153046
17,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,36687,35067,37179,36770,35118
18,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,116141,116900,118644,117531,109462
19,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,82703,83876,85718,89231,85874
20,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,294373,295405,296897,299093,291403
21,Connecticut (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",51256,52569,53431,52634,40081
22,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,134316,136785,137284,136923,105435
23,Connecticut (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),113833,111792,116258,115603,101414
24,Connecticut (Metropolitan Portion),Government and government enterprises Federal civilian,17460,17636,17703,17790,18744
25,Connecticut (Metropolitan Portion),Government and government enterprises Military,14369,13893,11824,11400,11491
26,Connecticut (Metropolitan Portion),Government and government enterprises State and local State government,72043,70375,69994,69632,68954
27,Connecticut (Metropolitan Portion),Government and government enterprises State and local Local government,139487,138234,136602,135723,124341
1,Connecticut (Nonmetropolitan Portion) *,Wage and salary employment,64075,63575,64372,64283,59769
2,Connecticut (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,1043,1034,1031,1032,1030
3,Connecticut (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,31462,31059,31171,29940,29112
4,Connecticut (Nonmetropolitan Portion) *,Farm employment,1465,1402,1418,1453,1437
11,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,11361,11310,11068,10608,10117
12,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,2094,2147,2310,2337,2193
13,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,938,918,931,897,790
14,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,4079,3874,3955,3926,3865
16,Connecticut (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",5385,5365,5433,5221,5144
17,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,1039,1050,1096,751,768
18,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,4868,4701,4834,4776,4559
19,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,3395,3355,3343,3882,3450
20,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,11273,11592,11735,11875,11969
21,Connecticut (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",3361,3268,3372,3193,2499
22,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,5968,6117,6146,6125,4970
23,Connecticut (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),5947,5722,5939,5875,5327
24,Connecticut (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,438,446,444,457,491
25,Connecticut (Nonmetropolitan Portion) *,Government and government enterprises Military,358,356,353,360,356
1,Delaware (Metropolitan Portion),Wage and salary employment,464142,467044,472375,478551,452189
2,Delaware (Metropolitan Portion),Proprietors employment Farm proprietors employment,1921,1886,1885,1886,1883
3,Delaware (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,112605,115924,122758,122471,116397
4,Delaware (Metropolitan Portion),Farm employment,4021,3721,3436,3309,3081
7,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,2309,2283,2219,2208,2163
8,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,30645,31476,32414,32912,32314
9,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,27294,27492,28636,28791,26943
10,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,13234,12278,12275,12466,12253
11,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,62718,63053,62738,60836,56685
12,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,19444,19912,21168,25431,23746
13,Delaware (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,6186,6295,5728,5463,5115
